id,attribute_type,attribute_name,attribute_value
armor_661,damage_negation,Magic,7.2
armor_661,damage_negation,Fire,7.1
armor_661,damage_negation,Lightning,7.3
armor_661,damage_negation,Holy,7.3
armor_661,resistance,Immunity,24.0
armor_661,resistance,Robustness,13.0
armor_661,resistance,Focus,44.0
armor_661,resistance,Vitality,44.0
armor_661,resistance,Poise,5.0
armor_662,damage_negation,Physical,3.4
armor_662,damage_negation,VS Strike,3.8
armor_662,damage_negation,VS Slash,3.4
armor_662,damage_negation,VS Pierce,3.4
armor_662,damage_negation,Magic,8.3
armor_662,damage_negation,Fire,7.6
armor_662,damage_negation,Lightning,7.3
armor_662,damage_negation,Holy,7.3
armor_662,resistance,Immunity,31.0
armor_662,resistance,Robustness,15.0
armor_662,resistance,Focus,51.0
armor_662,resistance,Vitality,47.0
armor_662,resistance,Poise,7.0
armor_663,damage_negation,Physical,2.3
armor_663,damage_negation,VS Strike,3.0
armor_663,damage_negation,VS Slash,3.0
armor_663,damage_negation,VS Pierce,2.3
armor_663,damage_negation,Magic,6.8
armor_663,damage_negation,Fire,6.5
armor_663,damage_negation,Lightning,6.5
armor_663,damage_negation,Holy,7.2
armor_663,resistance,Immunity,26.0
armor_663,resistance,Robustness,14.0
armor_663,resistance,Focus,39.0
armor_663,resistance,Vitality,39.0
armor_663,resistance,Poise,4.0
armor_664,damage_negation,Physical,3.0
armor_664,damage_negation,VS Strike,3.4
armor_664,damage_negation,VS Slash,3.4
armor_664,damage_negation,VS Pierce,3.0
armor_664,damage_negation,Magic,7.6
armor_664,damage_negation,Fire,7.3
armor_664,damage_negation,Lightning,7.2
armor_664,damage_negation,Holy,7.6
armor_664,resistance,Immunity,26.0
armor_664,resistance,Robustness,14.0
armor_664,resistance,Focus,47.0
armor_664,resistance,Vitality,51.0
armor_664,resistance,Poise,3.0
armor_665,damage_negation,Physical,10.8
armor_665,damage_negation,VS Strike,8.6
armor_665,damage_negation,VS Slash,10.6
armor_665,damage_negation,VS Pierce,10.1
armor_665,damage_negation,Magic,7.7
armor_665,damage_negation,Fire,8.1
armor_665,damage_negation,Lightning,7.2
armor_665,damage_negation,Holy,7.7
armor_665,resistance,Immunity,37.0
armor_665,resistance,Robustness,61.0
armor_665,resistance,Focus,26.0
armor_665,resistance,Vitality,24.0
armor_665,resistance,Poise,20.0
armor_666,damage_negation,Physical,7.7
armor_666,damage_negation,VS Strike,6.2
armor_666,damage_negation,VS Slash,7.1
armor_666,damage_negation,VS Pierce,6.8
armor_666,damage_negation,Magic,5.8
armor_666,damage_negation,Fire,6.5
armor_666,damage_negation,Lightning,4.5
armor_666,damage_negation,Holy,5.4
armor_666,resistance,Immunity,20.0
armor_666,resistance,Robustness,31.0
armor_666,resistance,Focus,14.0
armor_666,resistance,Vitality,15.0
armor_666,resistance,Poise,13.0
armor_667,damage_negation,Physical,7.5
armor_667,damage_negation,VS Strike,6.6
armor_667,damage_negation,VS Slash,7.5
armor_667,damage_negation,VS Pierce,7.2
armor_667,damage_negation,Magic,5.6
armor_667,damage_negation,Fire,6.3
armor_667,damage_negation,Lightning,3.8
armor_667,damage_negation,Holy,5.2
armor_667,resistance,Immunity,19.0
armor_667,resistance,Robustness,34.0
armor_667,resistance,Focus,11.0
armor_667,resistance,Vitality,11.0
armor_667,resistance,Poise,12.0
armor_668,damage_negation,Physical,7.4
armor_668,damage_negation,VS Strike,6.2
armor_668,damage_negation,VS Slash,7.7
armor_668,damage_negation,VS Pierce,7.4
armor_668,damage_negation,Magic,6.2
armor_668,damage_negation,Fire,6.2
armor_668,damage_negation,Lightning,4.0
armor_668,damage_negation,Holy,5.0
armor_668,resistance,Immunity,20.0
armor_668,resistance,Robustness,34.0
armor_668,resistance,Focus,14.0
armor_668,resistance,Vitality,14.0
armor_668,resistance,Poise,13.0
armor_669,damage_negation,Physical,7.4
armor_669,damage_negation,VS Strike,6.2
armor_669,damage_negation,VS Slash,7.7
armor_669,damage_negation,VS Pierce,7.1
armor_669,damage_negation,Magic,6.2
armor_669,damage_negation,Fire,6.5
armor_669,damage_negation,Lightning,5.8
armor_669,damage_negation,Holy,6.2
armor_669,resistance,Immunity,35.0
armor_669,resistance,Robustness,35.0
armor_669,resistance,Focus,15.0
armor_669,resistance,Vitality,15.0
armor_669,resistance,Poise,13.0
armor_670,damage_negation,Physical,3.4
armor_670,damage_negation,VS Strike,3.0
armor_670,damage_negation,VS Slash,3.0
armor_670,damage_negation,VS Pierce,1.5
armor_670,damage_negation,Magic,7.6
armor_670,damage_negation,Fire,7.1
armor_670,damage_negation,Lightning,7.3
armor_670,damage_negation,Holy,7.6
armor_670,resistance,Immunity,22.0
armor_670,resistance,Robustness,13.0
armor_670,resistance,Focus,39.0
armor_670,resistance,Vitality,41.0
armor_670,resistance,Poise,4.0
armor_671,damage_negation,Physical,3.0
armor_671,damage_negation,VS Strike,2.3
armor_671,damage_negation,VS Slash,2.3
armor_671,damage_negation,VS Pierce,2.3
armor_671,damage_negation,Magic,7.4
armor_671,damage_negation,Fire,6.5
armor_671,damage_negation,Lightning,7.3
armor_671,damage_negation,Holy,7.6
armor_671,resistance,Immunity,29.0
armor_671,resistance,Robustness,11.0
armor_671,resistance,Focus,44.0
armor_671,resistance,Vitality,41.0
armor_671,resistance,Poise,5.0
armor_672,damage_negation,Physical,9.2
armor_672,damage_negation,VS Strike,8.0
armor_672,damage_negation,VS Slash,9.6
armor_672,damage_negation,VS Pierce,9.2
armor_672,damage_negation,Magic,7.7
armor_672,damage_negation,Fire,8.1
armor_672,damage_negation,Lightning,7.4
armor_672,damage_negation,Holy,7.7
armor_672,resistance,Immunity,35.0
armor_672,resistance,Robustness,51.0
armor_672,resistance,Focus,24.0
armor_672,resistance,Vitality,24.0
armor_672,resistance,Poise,20.0
armor_673,damage_negation,Physical,3.0
armor_673,damage_negation,VS Strike,3.4
armor_673,damage_negation,VS Slash,3.4
armor_673,damage_negation,VS Pierce,2.3
armor_673,damage_negation,Magic,7.4
armor_673,damage_negation,Fire,7.4
armor_673,damage_negation,Lightning,7.3
armor_673,damage_negation,Holy,7.4
armor_673,resistance,Immunity,24.0
armor_673,resistance,Robustness,20.0
armor_673,resistance,Focus,44.0
armor_673,resistance,Vitality,44.0
armor_673,resistance,Poise,5.0
armor_674,damage_negation,Physical,2.3
armor_674,damage_negation,VS Strike,3.0
armor_674,damage_negation,VS Slash,3.0
armor_674,damage_negation,VS Pierce,0.3
armor_674,damage_negation,Magic,7.3
armor_674,damage_negation,Fire,7.1
armor_674,damage_negation,Lightning,6.8
armor_674,damage_negation,Holy,7.2
armor_674,resistance,Immunity,24.0
armor_674,resistance,Robustness,7.0
armor_674,resistance,Focus,39.0
armor_674,resistance,Vitality,37.0
armor_674,resistance,Poise,3.0
armor_675,damage_negation,Physical,3.0
armor_675,damage_negation,VS Strike,3.0
armor_675,damage_negation,VS Slash,2.3
armor_675,damage_negation,VS Pierce,1.5
armor_675,damage_negation,Magic,7.3
armor_675,damage_negation,Fire,7.3
armor_675,damage_negation,Lightning,7.1
armor_675,damage_negation,Holy,7.3
armor_675,resistance,Immunity,34.0
armor_675,resistance,Robustness,13.0
armor_675,resistance,Focus,41.0
armor_675,resistance,Vitality,39.0
armor_675,resistance,Poise,5.0
armor_676,damage_negation,Physical,3.1
armor_676,damage_negation,VS Strike,3.5
armor_676,damage_negation,VS Slash,3.5
armor_676,damage_negation,VS Pierce,2.4
armor_676,damage_negation,Magic,7.7
armor_676,damage_negation,Fire,7.4
armor_676,damage_negation,Lightning,7.5
armor_676,damage_negation,Holy,7.7
armor_676,resistance,Immunity,29.0
armor_676,resistance,Robustness,15.0
armor_676,resistance,Focus,47.0
armor_676,resistance,Vitality,51.0
armor_676,resistance,Poise,6.0
armor_677,damage_negation,Physical,7.7
armor_677,damage_negation,VS Strike,7.1
armor_677,damage_negation,VS Slash,8.4
armor_677,damage_negation,VS Pierce,6.8
armor_677,damage_negation,Magic,6.5
armor_677,damage_negation,Fire,6.5
armor_677,damage_negation,Lightning,5.0
armor_677,damage_negation,Holy,5.8
armor_677,resistance,Immunity,20.0
armor_677,resistance,Robustness,34.0
armor_677,resistance,Focus,13.0
armor_677,resistance,Vitality,34.0
armor_677,resistance,Poise,13.0
armor_678,damage_negation,Physical,5.4
armor_678,damage_negation,VS Strike,5.4
armor_678,damage_negation,VS Slash,4.5
armor_678,damage_negation,VS Pierce,4.5
armor_678,damage_negation,Magic,5.8
armor_678,damage_negation,Fire,6.2
armor_678,damage_negation,Lightning,6.8
armor_678,damage_negation,Holy,5.4
armor_678,resistance,Immunity,39.0
armor_678,resistance,Robustness,26.0
armor_678,resistance,Focus,31.0
armor_678,resistance,Vitality,31.0
armor_678,resistance,Poise,10.0
armor_679,damage_negation,Physical,7.4
armor_679,damage_negation,VS Strike,5.8
armor_679,damage_negation,VS Slash,6.8
armor_679,damage_negation,VS Pierce,6.5
armor_679,damage_negation,Magic,5.0
armor_679,damage_negation,Fire,5.8
armor_679,damage_negation,Lightning,4.5
armor_679,damage_negation,Holy,4.5
armor_679,resistance,Immunity,20.0
armor_679,resistance,Robustness,34.0
armor_679,resistance,Focus,13.0
armor_679,resistance,Vitality,13.0
armor_679,resistance,Poise,12.0
armor_680,damage_negation,Physical,10.8
armor_680,damage_negation,VS Strike,9.8
armor_680,damage_negation,VS Slash,10.8
armor_680,damage_negation,VS Pierce,10.1
armor_680,damage_negation,Magic,7.7
armor_680,damage_negation,Fire,8.1
armor_680,damage_negation,Lightning,7.3
armor_680,damage_negation,Holy,7.6
armor_680,resistance,Immunity,39.0
armor_680,resistance,Robustness,56.0
armor_680,resistance,Focus,29.0
armor_680,resistance,Vitality,29.0
armor_680,resistance,Poise,22.0
armor_681,damage_negation,Physical,5.4
armor_681,damage_negation,VS Strike,5.8
armor_681,damage_negation,VS Slash,6.5
armor_681,damage_negation,VS Pierce,5.0
armor_681,damage_negation,Magic,6.2
armor_681,damage_negation,Fire,6.2
armor_681,damage_negation,Lightning,6.8
armor_681,damage_negation,Holy,5.8
armor_681,resistance,Immunity,41.0
armor_681,resistance,Robustness,26.0
armor_681,resistance,Focus,34.0
armor_681,resistance,Vitality,31.0
armor_681,resistance,Poise,10.0
armor_682,damage_negation,Physical,6.5
armor_682,damage_negation,VS Strike,5.0
armor_682,damage_negation,VS Slash,6.8
armor_682,damage_negation,VS Pierce,5.8
armor_682,damage_negation,Magic,4.5
armor_682,damage_negation,Fire,4.5
armor_682,damage_negation,Lightning,3.0
armor_682,damage_negation,Holy,4.0
armor_682,resistance,Immunity,11.0
armor_682,resistance,Robustness,37.0
armor_682,resistance,Focus,0.0
armor_682,resistance,Vitality,7.0
armor_682,resistance,Poise,10.0
armor_683,damage_negation,Physical,6.5
armor_683,damage_negation,VS Strike,5.4
armor_683,damage_negation,VS Slash,6.8
armor_683,damage_negation,VS Pierce,6.5
armor_683,damage_negation,Magic,5.8
armor_683,damage_negation,Fire,6.5
armor_683,damage_negation,Lightning,5.0
armor_683,damage_negation,Holy,5.8
armor_683,resistance,Immunity,16.0
armor_683,resistance,Robustness,29.0
armor_683,resistance,Focus,13.0
armor_683,resistance,Vitality,13.0
armor_683,resistance,Poise,11.0
armor_684,damage_negation,Physical,2.3
armor_684,damage_negation,VS Strike,3.4
armor_684,damage_negation,VS Slash,3.0
armor_684,damage_negation,VS Pierce,2.3
armor_684,damage_negation,Magic,7.3
armor_684,damage_negation,Fire,6.8
armor_684,damage_negation,Lightning,7.1
armor_684,damage_negation,Holy,7.3
armor_684,resistance,Immunity,37.0
armor_684,resistance,Robustness,11.0
armor_684,resistance,Focus,39.0
armor_684,resistance,Vitality,41.0
armor_684,resistance,Poise,4.0
armor_685,damage_negation,Physical,2.9
armor_685,damage_negation,VS Strike,2.2
armor_685,damage_negation,VS Slash,2.9
armor_685,damage_negation,VS Pierce,2.9
armor_685,damage_negation,Magic,7.3
armor_685,damage_negation,Fire,6.7
armor_685,damage_negation,Lightning,7.0
armor_685,damage_negation,Holy,7.3
armor_685,resistance,Immunity,25.0
armor_685,resistance,Robustness,13.0
armor_685,resistance,Focus,38.0
armor_685,resistance,Vitality,41.0
armor_685,resistance,Poise,5.0
armor_686,damage_negation,Physical,6.2
armor_686,damage_negation,VS Strike,6.2
armor_686,damage_negation,VS Slash,6.5
armor_686,damage_negation,VS Pierce,6.2
armor_686,damage_negation,Magic,6.8
armor_686,damage_negation,Fire,7.1
armor_686,damage_negation,Lightning,7.3
armor_686,damage_negation,Holy,6.8
armor_686,resistance,Immunity,46.0
armor_686,resistance,Robustness,35.0
armor_686,resistance,Focus,36.0
armor_686,resistance,Vitality,38.0
armor_686,resistance,Poise,11.0
armor_687,damage_negation,Physical,8.4
armor_687,damage_negation,VS Strike,7.3
armor_687,damage_negation,VS Slash,8.4
armor_687,damage_negation,VS Pierce,8.8
armor_687,damage_negation,Magic,6.5
armor_687,damage_negation,Fire,7.3
armor_687,damage_negation,Lightning,6.2
armor_687,damage_negation,Holy,6.8
armor_687,resistance,Immunity,24.0
armor_687,resistance,Robustness,39.0
armor_687,resistance,Focus,16.0
armor_687,resistance,Vitality,16.0
armor_687,resistance,Poise,17.0
armor_688,damage_negation,Physical,8.0
armor_688,damage_negation,VS Strike,7.3
armor_688,damage_negation,VS Slash,8.0
armor_688,damage_negation,VS Pierce,7.7
armor_688,damage_negation,Magic,6.2
armor_688,damage_negation,Fire,7.2
armor_688,damage_negation,Lightning,6.2
armor_688,damage_negation,Holy,7.2
armor_688,resistance,Immunity,24.0
armor_688,resistance,Robustness,35.0
armor_688,resistance,Focus,15.0
armor_688,resistance,Vitality,15.0
armor_688,resistance,Poise,15.0
armor_689,damage_negation,Physical,6.8
armor_689,damage_negation,VS Strike,5.0
armor_689,damage_negation,VS Slash,7.1
armor_689,damage_negation,VS Pierce,6.2
armor_689,damage_negation,Magic,5.8
armor_689,damage_negation,Fire,5.4
armor_689,damage_negation,Lightning,4.0
armor_689,damage_negation,Holy,4.0
armor_689,resistance,Immunity,15.0
armor_689,resistance,Robustness,35.0
armor_689,resistance,Focus,7.0
armor_689,resistance,Vitality,7.0
armor_689,resistance,Poise,10.0
armor_690,damage_negation,Physical,4.5
armor_690,damage_negation,VS Strike,5.0
armor_690,damage_negation,VS Slash,4.0
armor_690,damage_negation,VS Pierce,3.8
armor_690,damage_negation,Magic,5.4
armor_690,damage_negation,Fire,5.4
armor_690,damage_negation,Lightning,5.4
armor_690,damage_negation,Holy,5.0
armor_690,resistance,Immunity,35.0
armor_690,resistance,Robustness,20.0
armor_690,resistance,Focus,44.0
armor_690,resistance,Vitality,29.0
armor_690,resistance,Poise,8.0
armor_691,damage_negation,Physical,10.8
armor_691,damage_negation,VS Strike,8.6
armor_691,damage_negation,VS Slash,10.8
armor_691,damage_negation,VS Pierce,10.1
armor_691,damage_negation,Magic,7.4
armor_691,damage_negation,Fire,9.9
armor_691,damage_negation,Lightning,7.2
armor_691,damage_negation,Holy,8.1
armor_691,resistance,Immunity,41.0
armor_691,resistance,Robustness,56.0
armor_691,resistance,Focus,26.0
armor_691,resistance,Vitality,29.0
armor_691,resistance,Poise,23.0
armor_692,damage_negation,Physical,9.2
armor_692,damage_negation,VS Strike,8.3
armor_692,damage_negation,VS Slash,10.1
armor_692,damage_negation,VS Pierce,9.6
armor_692,damage_negation,Magic,8.1
armor_692,damage_negation,Fire,7.6
armor_692,damage_negation,Lightning,7.1
armor_692,damage_negation,Holy,7.4
armor_692,resistance,Immunity,31.0
armor_692,resistance,Robustness,41.0
armor_692,resistance,Focus,22.0
armor_692,resistance,Vitality,22.0
armor_692,resistance,Poise,14.0
armor_693,damage_negation,Physical,5.4
armor_693,damage_negation,VS Strike,5.8
armor_693,damage_negation,VS Slash,5.4
armor_693,damage_negation,VS Pierce,5.0
armor_693,damage_negation,Magic,7.1
armor_693,damage_negation,Fire,6.8
armor_693,damage_negation,Lightning,6.8
armor_693,damage_negation,Holy,5.8
armor_693,resistance,Immunity,39.0
armor_693,resistance,Robustness,26.0
armor_693,resistance,Focus,31.0
armor_693,resistance,Vitality,31.0
armor_693,resistance,Poise,10.0
armor_694,damage_negation,Physical,3.0
armor_694,damage_negation,VS Strike,3.4
armor_694,damage_negation,VS Slash,3.0
armor_694,damage_negation,VS Pierce,4.5
armor_694,damage_negation,Magic,4.5
armor_694,damage_negation,Fire,4.0
armor_694,damage_negation,Lightning,4.5
armor_694,damage_negation,Holy,3.8
armor_694,resistance,Immunity,39.0
armor_694,resistance,Robustness,26.0
armor_694,resistance,Focus,34.0
armor_694,resistance,Vitality,22.0
armor_694,resistance,Poise,4.0
armor_695,damage_negation,Physical,8.0
armor_695,damage_negation,VS Strike,7.1
armor_695,damage_negation,VS Slash,8.0
armor_695,damage_negation,VS Pierce,7.4
armor_695,damage_negation,Magic,5.8
armor_695,damage_negation,Fire,6.8
armor_695,damage_negation,Lightning,5.4
armor_695,damage_negation,Holy,6.2
armor_695,resistance,Immunity,29.0
armor_695,resistance,Robustness,31.0
armor_695,resistance,Focus,15.0
armor_695,resistance,Vitality,15.0
armor_695,resistance,Poise,14.0
armor_696,damage_negation,Physical,11.1
armor_696,damage_negation,VS Strike,9.8
armor_696,damage_negation,VS Slash,10.6
armor_696,damage_negation,VS Pierce,10.6
armor_696,damage_negation,Magic,7.7
armor_696,damage_negation,Fire,11.5
armor_696,damage_negation,Lightning,7.4
armor_696,damage_negation,Holy,7.6
armor_696,resistance,Immunity,41.0
armor_696,resistance,Robustness,39.0
armor_696,resistance,Focus,56.0
armor_696,resistance,Vitality,31.0
armor_696,resistance,Poise,27.0
armor_697,damage_negation,Physical,4.3
armor_697,damage_negation,VS Strike,4.8
armor_697,damage_negation,VS Slash,4.3
armor_697,damage_negation,VS Pierce,4.3
armor_697,damage_negation,Magic,3.6
armor_697,damage_negation,Fire,3.8
armor_697,damage_negation,Lightning,4.3
armor_697,damage_negation,Holy,3.6
armor_697,resistance,Immunity,29.0
armor_697,resistance,Robustness,21.0
armor_697,resistance,Focus,23.0
armor_697,resistance,Vitality,19.0
armor_697,resistance,Poise,7.0
armor_698,damage_negation,Physical,3.4
armor_698,damage_negation,VS Strike,3.4
armor_698,damage_negation,VS Slash,3.0
armor_698,damage_negation,VS Pierce,3.4
armor_698,damage_negation,Magic,4.5
armor_698,damage_negation,Fire,5.0
armor_698,damage_negation,Lightning,4.5
armor_698,damage_negation,Holy,3.4
armor_698,resistance,Immunity,22.0
armor_698,resistance,Robustness,15.0
armor_698,resistance,Focus,17.0
armor_698,resistance,Vitality,20.0
armor_698,resistance,Poise,2.0
armor_699,damage_negation,Physical,5.4
armor_699,damage_negation,VS Strike,6.2
armor_699,damage_negation,VS Slash,5.8
armor_699,damage_negation,VS Pierce,5.0
armor_699,damage_negation,Magic,6.2
armor_699,damage_negation,Fire,6.2
armor_699,damage_negation,Lightning,6.5
armor_699,damage_negation,Holy,6.2
armor_699,resistance,Immunity,44.0
armor_699,resistance,Robustness,24.0
